ID,lon,lat,id_site,bdod_mean_0_5,bdod_mean_15_30,bdod_mean_5_15,cec_mean_0_5,cec_mean_15_30,cec_mean_5_15,clay_mean_0_5,clay_mean_15_30,clay_mean_5_15,ntot_mean_0_5,ntot_mean_15_30,ntot_mean_5_15,phw_mean_0_5,phw_mean_15_30,phw_mean_5_15,sand_mean_0_5,sand_mean_15_30,sand_mean_5_15,silt_mean_0_5,silt_mean_15_30,silt_mean_5_15,soc_mean_0_5,soc_mean_15_30,soc_mean_5_15,pre_mean,pre_sd,tmp_mean,tmp_sd,pet_mean,pet_sd,GEnZname,GEnZ,GEnS
215,-70.6,-33.7,Antumapu,105.322485207101,118.008875739645,115.008875739645,173.869822485207,160.967455621302,163.57100591716,211.011834319527,238.079881656805,211.044378698225,443.757396449704,224.171597633136,243,46.6360946745562,46.3343195266272,46.6301775147929,197.64201183432,185.156804733728,196.55325443787,316.204142011834,301.647928994083,317.263313609467,317.863905325444,94.6390532544379,177.647928994083,77.7568979345519,34.240344345557,10.3074714540365,9.62431505717137,2.4718391233734,1.46995270799705,J. Cool temperate and moist,J,J6
216,152.1,-28.2,Warrick,105.322485207101,118.008875739645,115.008875739645,173.869822485207,160.967455621302,163.57100591716,211.011834319527,238.079881656805,211.044378698225,443.757396449704,224.171597633136,243,46.6360946745562,46.3343195266272,46.6301775147929,197.64201183432,185.156804733728,196.55325443787,316.204142011834,301.647928994083,317.263313609467,317.863905325444,94.6390532544379,177.647928994083,77.7568979345519,34.240344345557,10.3074714540365,9.62431505717137,2.4718391233734,1.46995270799705,J. Cool temperate and moist,J,J6
217,152.1,-28.2,Warrick,105.322485207101,118.008875739645,115.008875739645,173.869822485207,160.967455621302,163.57100591716,211.011834319527,238.079881656805,211.044378698225,443.757396449704,224.171597633136,243,46.6360946745562,46.3343195266272,46.6301775147929,197.64201183432,185.156804733728,196.55325443787,316.204142011834,301.647928994083,317.263313609467,317.863905325444,94.6390532544379,177.647928994083,77.7568979345519,34.240344345557,10.3074714540365,9.62431505717137,2.4718391233734,1.46995270799705,J. Cool temperate and moist,J,J6
218,152.1,-28.2,Warrick,105.322485207101,118.008875739645,115.008875739645,173.869822485207,160.967455621302,163.57100591716,211.011834319527,238.079881656805,211.044378698225,443.757396449704,224.171597633136,243,46.6360946745562,46.3343195266272,46.6301775147929,197.64201183432,185.156804733728,196.55325443787,316.204142011834,301.647928994083,317.263313609467,317.863905325444,94.6390532544379,177.647928994083,77.7568979345519,34.240344345557,10.3074714540365,9.62431505717137,2.4718391233734,1.46995270799705,J. Cool temperate and moist,J,J6
219,152.1,-28.2,Warrick,145,155,153,197,190,189,253,276,261,323,113,146,70,71,71,138,129,137,609,596,602,221,113,155,49.745977726476,38.5260344289039,12.687356506849,9.91400856687073,3.67155178927485,1.94708708680591,K. Warm temperate and mesic,K,K4
220,152.1,-28.2,Warrick,145,155,153,197,190,189,253,276,261,323,113,146,70,71,71,138,129,137,609,596,602,221,113,155,49.745977726476,38.5260344289039,12.687356506849,9.91400856687073,3.67155178927485,1.94708708680591,K. Warm temperate and mesic,K,K4
221,152.1,-28.2,Warrick,145,155,153,197,190,189,253,276,261,323,113,146,70,71,71,138,129,137,609,596,602,221,113,155,49.745977726476,38.5260344289039,12.687356506849,9.91400856687073,3.67155178927485,1.94708708680591,K. Warm temperate and mesic,K,K4
222,152.1,-28.2,Warrick,145,155,153,197,190,189,253,276,261,323,113,146,70,71,71,138,129,137,609,596,602,221,113,155,49.745977726476,38.5260344289039,12.687356506849,9.91400856687073,3.67155178927485,1.94708708680591,K. Warm temperate and mesic,K,K4
223,152.1,-28.2,Warrick,145,155,153,197,190,189,253,276,261,323,113,146,70,71,71,138,129,137,609,596,602,221,113,155,49.745977726476,38.5260344289039,12.687356506849,9.91400856687073,3.67155178927485,1.94708708680591,K. Warm temperate and mesic,K,K4
224,152.1,-28.2,Warrick,145,155,153,197,190,189,253,276,261,323,113,146,70,71,71,138,129,137,609,596,602,221,113,155,49.745977726476,38.5260344289039,12.687356506849,9.91400856687073,3.67155178927485,1.94708708680591,K. Warm temperate and mesic,K,K4
225,152.1,-28.2,Warrick,145,155,153,197,190,189,253,276,261,323,113,146,70,71,71,138,129,137,609,596,602,221,113,155,49.745977726476,38.5260344289039,12.687356506849,9.91400856687073,3.67155178927485,1.94708708680591,K. Warm temperate and mesic,K,K4
226,152.1,-28.2,Warrick,145,155,153,197,190,189,253,276,261,323,113,146,70,71,71,138,129,137,609,596,602,221,113,155,49.745977726476,38.5260344289039,12.687356506849,9.91400856687073,3.67155178927485,1.94708708680591,K. Warm temperate and mesic,K,K4
227,152.1,-28.2,Warrick,144,164,156,195,203,189,322,341,324,214,105,130,60,63,60,101,93,97,576,566,579,236,109,150,68.3477023552204,49.4408897042069,14.108333591072,9.67494861692246,3.78678166917686,1.88059959666503,K. Warm temperate and mesic,K,K3
228,152.1,-28.2,Warrick,144,164,156,195,203,189,322,341,324,214,105,130,60,63,60,101,93,97,576,566,579,236,109,150,68.3477023552204,49.4408897042069,14.108333591072,9.67494861692246,3.78678166917686,1.88059959666503,K. Warm temperate and mesic,K,K3
229,152.1,-28.2,Warrick,144,164,156,195,203,189,322,341,324,214,105,130,60,63,60,101,93,97,576,566,579,236,109,150,68.3477023552204,49.4408897042069,14.108333591072,9.67494861692246,3.78678166917686,1.88059959666503,K. Warm temperate and mesic,K,K3
230,152.1,-28.2,Warrick,144,164,156,195,203,189,322,341,324,214,105,130,60,63,60,101,93,97,576,566,579,236,109,150,68.3477023552204,49.4408897042069,14.108333591072,9.67494861692246,3.78678166917686,1.88059959666503,K. Warm temperate and mesic,K,K3
231,152.1,-28.2,Warrick,144,164,156,195,203,189,322,341,324,214,105,130,60,63,60,101,93,97,576,566,579,236,109,150,68.3477023552204,49.4408897042069,14.108333591072,9.67494861692246,3.78678166917686,1.88059959666503,K. Warm temperate and mesic,K,K3
232,152.1,-28.2,Warrick,93,102,96,214.744755244755,186.251748251748,192.730769230769,470.29020979021,501.402097902098,472.370629370629,395.524475524476,207.594405594406,232.482517482518,50.2762237762238,50.1748251748252,50.1538461538462,207.356643356643,195.013986013986,210.325174825175,304.846153846154,286.157342657343,299.776223776224,529,187,248,160.50172693976,62.9948480401226,19.2146554870167,3.54231539229223,3.06580465038617,1.04520738073035,N. Hot and dry,N,N3
233,152.1,-28.2,Warrick,93,102,96,214.744755244755,186.251748251748,192.730769230769,470.29020979021,501.402097902098,472.370629370629,395.524475524476,207.594405594406,232.482517482518,50.2762237762238,50.1748251748252,50.1538461538462,207.356643356643,195.013986013986,210.325174825175,304.846153846154,286.157342657343,299.776223776224,529,187,248,160.50172693976,62.9948480401226,19.2146554870167,3.54231539229223,3.06580465038617,1.04520738073035,N. Hot and dry,N,N3
234,152.1,-28.2,Warrick,93,102,96,214.744755244755,186.251748251748,192.730769230769,470.29020979021,501.402097902098,472.370629370629,395.524475524476,207.594405594406,232.482517482518,50.2762237762238,50.1748251748252,50.1538461538462,207.356643356643,195.013986013986,210.325174825175,304.846153846154,286.157342657343,299.776223776224,529,187,248,160.50172693976,62.9948480401226,19.2146554870167,3.54231539229223,3.06580465038617,1.04520738073035,N. Hot and dry,N,N3
235,-83.044968,40.009622,Waterman,93,102,96,214.744755244755,186.251748251748,192.730769230769,470.29020979021,501.402097902098,472.370629370629,395.524475524476,207.594405594406,232.482517482518,50.2762237762238,50.1748251748252,50.1538461538462,207.356643356643,195.013986013986,210.325174825175,304.846153846154,286.157342657343,299.776223776224,529,187,248,160.50172693976,62.9948480401226,19.2146554870167,3.54231539229223,3.06580465038617,1.04520738073035,N. Hot and dry,N,N3
236,-83.044968,40.009622,Waterman,93,102,96,214.744755244755,186.251748251748,192.730769230769,470.29020979021,501.402097902098,472.370629370629,395.524475524476,207.594405594406,232.482517482518,50.2762237762238,50.1748251748252,50.1538461538462,207.356643356643,195.013986013986,210.325174825175,304.846153846154,286.157342657343,299.776223776224,529,187,248,160.50172693976,62.9948480401226,19.2146554870167,3.54231539229223,3.06580465038617,1.04520738073035,N. Hot and dry,N,N3
237,-83.044968,40.009622,Waterman,113,125,119,247,207,195,493,502,484,395,165,229,51,51,51,184,188,184,323,309,332,475,155,212,162.935347228215,67.9231501506986,20.5298853468621,4.0259064924974,3.3928161523808,1.22565287547081,N. Hot and dry,N,N8
238,-80.4,43.9,Elora,113,125,119,247,207,195,493,502,484,395,165,229,51,51,51,184,188,184,323,309,332,475,155,212,162.935347228215,67.9231501506986,20.5298853468621,4.0259064924974,3.3928161523808,1.22565287547081,N. Hot and dry,N,N8
239,-80.4,43.9,Elora,113,125,119,247,207,195,493,502,484,395,165,229,51,51,51,184,188,184,323,309,332,475,155,212,162.935347228215,67.9231501506986,20.5298853468621,4.0259064924974,3.3928161523808,1.22565287547081,N. Hot and dry,N,N8
240,-80.4,43.9,Elora,113,125,119,247,207,195,493,502,484,395,165,229,51,51,51,184,188,184,323,309,332,475,155,212,162.935347228215,67.9231501506986,20.5298853468621,4.0259064924974,3.3928161523808,1.22565287547081,N. Hot and dry,N,N8
241,-80.4,43.9,Elora,106,117,112,290,233,241,400,438,403,419,218,255,52,52,52,339,319,334,261,243,263,505,189,244,159.485347758765,59.0784905088958,19.9520118373564,3.78893765459145,3.23793109018227,1.14400999669759,N. Hot and dry,N,N3
242,-80.4,43.9,Elora,106,117,112,290,233,241,400,438,403,419,218,255,52,52,52,339,319,334,261,243,263,505,189,244,159.485347758765,59.0784905088958,19.9520118373564,3.78893765459145,3.23793109018227,1.14400999669759,N. Hot and dry,N,N3
243,-80.4,43.9,Elora,106,117,112,290,233,241,400,438,403,419,218,255,52,52,52,339,319,334,261,243,263,505,189,244,159.485347758765,59.0784905088958,19.9520118373564,3.78893765459145,3.23793109018227,1.14400999669759,N. Hot and dry,N,N3
244,-80.4,43.9,Elora,106,117,112,290,233,241,400,438,403,419,218,255,52,52,52,339,319,334,261,243,263,505,189,244,159.485347758765,59.0784905088958,19.9520118373564,3.78893765459145,3.23793109018227,1.14400999669759,N. Hot and dry,N,N3
245,-80.4,43.9,Elora,106,117,112,290,233,241,400,438,403,419,218,255,52,52,52,339,319,334,261,243,263,505,189,244,159.485347758765,59.0784905088958,19.9520118373564,3.78893765459145,3.23793109018227,1.14400999669759,N. Hot and dry,N,N3
246,-80.4,43.9,Elora,106,117,112,290,233,241,400,438,403,419,218,255,52,52,52,339,319,334,261,243,263,505,189,244,159.485347758765,59.0784905088958,19.9520118373564,3.78893765459145,3.23793109018227,1.14400999669759,N. Hot and dry,N,N3
247,-80.4,43.9,Elora,106,117,112,290,233,241,400,438,403,419,218,255,52,52,52,339,319,334,261,243,263,505,189,244,159.485347758765,59.0784905088958,19.9520118373564,3.78893765459145,3.23793109018227,1.14400999669759,N. Hot and dry,N,N3
248,-80.4,43.9,Elora,106,117,112,290,233,241,400,438,403,419,218,255,52,52,52,339,319,334,261,243,263,505,189,244,159.485347758765,59.0784905088958,19.9520118373564,3.78893765459145,3.23793109018227,1.14400999669759,N. Hot and dry,N,N3
249,-80.4,43.9,Elora,106,117,112,290,233,241,400,438,403,419,218,255,52,52,52,339,319,334,261,243,263,505,189,244,159.485347758765,59.0784905088958,19.9520118373564,3.78893765459145,3.23793109018227,1.14400999669759,N. Hot and dry,N,N3
250,-80.4,43.9,Elora,106,117,112,290,233,241,400,438,403,419,218,255,52,52,52,339,319,334,261,243,263,505,189,244,159.485347758765,59.0784905088958,19.9520118373564,3.78893765459145,3.23793109018227,1.14400999669759,N. Hot and dry,N,N3
251,-80.4,43.9,Elora,122,139,128,426,124,171,222,258,230,684,119,256,60,60,60,329,307,322,449,435,449,1116,171,383,101.967530420457,39.0972539904081,9.86379327106921,8.49781878430564,2.37126440563421,1.0995842193783,J. Cool temperate and moist,J,J3
252,-80.4,43.9,Elora,122,139,128,426,124,171,222,258,230,684,119,256,60,60,60,329,307,322,449,435,449,1116,171,383,101.967530420457,39.0972539904081,9.86379327106921,8.49781878430564,2.37126440563421,1.0995842193783,J. Cool temperate and moist,J,J3
253,-83.23,33.57,Horseshoe,117,136,127,286,140,151,122,143,121,629,235,260,57,58,58,576,570,580,302,287,299,446,190,259,96.8445416867048,37.044581386464,6.09339092085245,9.34737182671507,1.79626439644516,1.25710105011299,G. Cold and mesic,G,G14
254,-83.23,33.57,Horseshoe,117,136,127,286,140,151,122,143,121,629,235,260,57,58,58,576,570,580,302,287,299,446,190,259,96.8445416867048,37.044581386464,6.09339092085245,9.34737182671507,1.79626439644516,1.25710105011299,G. Cold and mesic,G,G14
255,-83.23,33.57,Horseshoe,117,136,127,286,140,151,122,143,121,629,235,260,57,58,58,576,570,580,302,287,299,446,190,259,96.8445416867048,37.044581386464,6.09339092085245,9.34737182671507,1.79626439644516,1.25710105011299,G. Cold and mesic,G,G14
256,-83.23,33.57,Horseshoe,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
257,-83.23,33.57,Horseshoe,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
258,3.55,50.55,Baugnies,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
259,3.55,50.55,Baugnies,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
260,3.55,50.55,Baugnies,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
261,3.53333333333333,50.8,Heestert,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
262,3.53333333333333,50.8,Heestert,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
263,3.53333333333333,50.8,Heestert,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
264,4.56666666666667,50.6333333333333,Etienne,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
265,4.56666666666667,50.6333333333333,Etienne,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
266,4.56666666666667,50.6333333333333,Etienne,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
267,5.03333333333333,50.7833333333333,Kuttekoven,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
268,5.03333333333333,50.7833333333333,Kuttekoven,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
269,5.03333333333333,50.7833333333333,Kuttekoven,101,111,105,177,162,170,540,526,546,388,221,256,51,51,51,149,155,150,312,319,304,467,180,274,156.351439486975,60.7723586627896,19.6913796622178,3.50656621410881,3.02758625766327,0.980318105427252,K. Warm temperate and mesic,K,K13
270,3.53333333333333,50.6166666666667,Maulde,122,154,150,262,265,258,273,305,292,264,135,188,70,73,71,288,273,283,439,423,426,325,126,200,29.7666671625499,23.5219340256347,4.15747132541976,10.8517216038408,2.36465521225299,1.88963142057727,H. Cool temperate and dry,H,H1
271,3.53333333333333,50.6166666666667,Maulde,122,154,150,262,265,258,273,305,292,264,135,188,70,73,71,288,273,283,439,423,426,325,126,200,29.7666671625499,23.5219340256347,4.15747132541976,10.8517216038408,2.36465521225299,1.88963142057727,H. Cool temperate and dry,H,H1
272,3.53333333333333,50.6166666666667,Maulde,122,154,150,262,265,258,273,305,292,264,135,188,70,73,71,288,273,283,439,423,426,325,126,200,29.7666671625499,23.5219340256347,4.15747132541976,10.8517216038408,2.36465521225299,1.88963142057727,H. Cool temperate and dry,H,H1
273,3.481959,50.767866,Kluisbergen,122,154,150,262,265,258,273,305,292,264,135,188,70,73,71,288,273,283,439,423,426,325,126,200,29.7666671625499,23.5219340256347,4.15747132541976,10.8517216038408,2.36465521225299,1.88963142057727,H. Cool temperate and dry,H,H1
274,3.481959,50.767866,Kluisbergen,117,136,127,286,140,151,122,143,121,629,235,260,57,58,58,576,570,580,302,287,299,446,190,259,96.8445416867048,37.044581386464,6.09339092085245,9.34737182671507,1.79626439644516,1.25710105011299,G. Cold and mesic,G,G14
275,3.481959,50.767866,Kluisbergen,117,136,127,286,140,151,122,143,121,629,235,260,57,58,58,576,570,580,302,287,299,446,190,259,96.8445416867048,37.044581386464,6.09339092085245,9.34737182671507,1.79626439644516,1.25710105011299,G. Cold and mesic,G,G14
276,5.25,50.5666666666667,Villers,117,136,127,286,140,151,122,143,121,629,235,260,57,58,58,576,570,580,302,287,299,446,190,259,96.8445416867048,37.044581386464,6.09339092085245,9.34737182671507,1.79626439644516,1.25710105011299,G. Cold and mesic,G,G14
277,5.25,50.5666666666667,Villers,117,136,127,286,140,151,122,143,121,629,235,260,57,58,58,576,570,580,302,287,299,446,190,259,96.8445416867048,37.044581386464,6.09339092085245,9.34737182671507,1.79626439644516,1.25710105011299,G. Cold and mesic,G,G14
278,5.25,50.5666666666667,Villers,111,130,120,111,103,103,182,226,218,219,57,104,63,64,63,587,546,561,231,228,221,315,58,158,47.8747133898667,30.1860707941855,15.6140807291557,5.82854976664747,3.19396557735986,1.79411251512284,L. Warm temperate and xeric,L,L1
279,-84.886588,38.115984,Lexington,111,130,120,111,103,103,182,226,218,219,57,104,63,64,63,587,546,561,231,228,221,315,58,158,47.8747133898667,30.1860707941855,15.6140807291557,5.82854976664747,3.19396557735986,1.79411251512284,L. Warm temperate and xeric,L,L1
280,-84.886588,38.115984,Lexington,111,130,120,111,103,103,182,226,218,219,57,104,63,64,63,587,546,561,231,228,221,315,58,158,47.8747133898667,30.1860707941855,15.6140807291557,5.82854976664747,3.19396557735986,1.79411251512284,L. Warm temperate and xeric,L,L1
281,-84.886588,38.115984,Lexington,111,130,120,111,103,103,182,226,218,219,57,104,63,64,63,587,546,561,231,228,221,315,58,158,47.8747133898667,30.1860707941855,15.6140807291557,5.82854976664747,3.19396557735986,1.79411251512284,L. Warm temperate and xeric,L,L1
282,-84.886588,38.115984,Lexington,135,153,145,230,138,147,268,291,266,641,110,190,58,59,58,182,175,181,549,534,553,625,92,219,91.121840608531,37.3486892259146,11.7586208758341,8.89230878736682,2.57787361312872,1.28769352523721,K. Warm temperate and mesic,K,K3
283,-84.886588,38.115984,Lexington,135,153,145,230,138,147,268,291,266,641,110,190,58,59,58,182,175,181,549,534,553,625,92,219,91.121840608531,37.3486892259146,11.7586208758341,8.89230878736682,2.57787361312872,1.28769352523721,K. Warm temperate and mesic,K,K3
284,-84.886588,38.115984,Lexington,135,153,145,230,138,147,268,291,266,641,110,190,58,59,58,182,175,181,549,534,553,625,92,219,91.121840608531,37.3486892259146,11.7586208758341,8.89230878736682,2.57787361312872,1.28769352523721,K. Warm temperate and mesic,K,K3
285,-84.886588,38.115984,Lexington,149,167,165,218,194,194,257,263,261,593,217,304,67,68,67,337,324,328,406,413,412,443,180,272,75.4908058889981,32.6374125384556,9.97097718818434,9.61952835286288,2.51637935415767,1.4785075689099,J. Cool temperate and moist,J,J6
286,-84.886588,38.115984,Lexington,149,167,165,218,194,194,257,263,261,593,217,304,67,68,67,337,324,328,406,413,412,443,180,272,75.4908058889981,32.6374125384556,9.97097718818434,9.61952835286288,2.51637935415767,1.4785075689099,J. Cool temperate and moist,J,J6
287,2.4,48.3,Boigneville,149,167,165,218,194,194,257,263,261,593,217,304,67,68,67,337,324,328,406,413,412,443,180,272,75.4908058889981,32.6374125384556,9.97097718818434,9.61952835286288,2.51637935415767,1.4785075689099,J. Cool temperate and moist,J,J6
288,2.4,48.3,Boigneville,143,166,163,233,164,182,260,284,270,572,173,255,66,67,66,375,346,366,364,370,364,384,135,263,75.4908058889981,32.6374125384556,9.97097718818434,9.61952835286288,2.51637935415767,1.4785075689099,J. Cool temperate and moist,J,J6
289,2.4,48.3,Boigneville,143,166,163,233,164,182,260,284,270,572,173,255,66,67,66,375,346,366,364,370,364,384,135,263,75.4908058889981,32.6374125384556,9.97097718818434,9.61952835286288,2.51637935415767,1.4785075689099,J. Cool temperate and moist,J,J6
290,2.4,48.3,Boigneville,143,166,163,233,164,182,260,284,270,572,173,255,66,67,66,375,346,366,364,370,364,384,135,263,75.4908058889981,32.6374125384556,9.97097718818434,9.61952835286288,2.51637935415767,1.4785075689099,J. Cool temperate and moist,J,J6
291,2.4,48.3,Boigneville,122,139,128,426,124,171,222,258,230,684,119,256,60,60,60,329,307,322,449,435,449,1116,171,383,101.967530420457,39.0972539904081,9.86379327106921,8.49781878430564,2.37126440563421,1.0995842193783,J. Cool temperate and moist,J,J3
292,2.4,48.3,Boigneville,122,139,128,426,124,171,222,258,230,684,119,256,60,60,60,329,307,322,449,435,449,1116,171,383,101.967530420457,39.0972539904081,9.86379327106921,8.49781878430564,2.37126440563421,1.0995842193783,J. Cool temperate and moist,J,J3
293,2.4,48.3,Boigneville,122,139,128,426,124,171,222,258,230,684,119,256,60,60,60,329,307,322,449,435,449,1116,171,383,101.967530420457,39.0972539904081,9.86379327106921,8.49781878430564,2.37126440563421,1.0995842193783,J. Cool temperate and moist,J,J3
294,2.4,48.3,Boigneville,130,140,136,256,162,188,289,286,279,454,152,157,67,69,70,206,205,203,505,509,518,580,178,200,56.812644661158,26.4840264208297,11.3114944366717,6.86749738815831,2.11178164269732,1.46519831306612,J. Cool temperate and moist,J,J5
295,2.4,48.3,Boigneville,130,140,136,256,162,188,289,286,279,454,152,157,67,69,70,206,205,203,505,509,518,580,178,200,56.812644661158,26.4840264208297,11.3114944366717,6.86749738815831,2.11178164269732,1.46519831306612,J. Cool temperate and moist,J,J5
296,2.4,48.3,Boigneville,111,133,125,368,234,253,453,488,456,674,207,322,59,63,63,96,93,92,451,419,452,753,182,329,80.6287372160232,38.2344645330567,9.19540246651005,6.70033189538764,1.88678163718218,1.28219822987795,J. Cool temperate and moist,J,J3
297,2.4,48.3,Boigneville,111,133,125,368,234,253,453,488,456,674,207,322,59,63,63,96,93,92,451,419,452,753,182,329,80.6287372160232,38.2344645330567,9.19540246651005,6.70033189538764,1.88678163718218,1.28219822987795,J. Cool temperate and moist,J,J3
298,2.4,48.3,Boigneville,108.18085106383,123.747340425532,118.18085106383,273,178,203,221,231,230,495,189,210,64,64,64,301,295,295,479,474,475,595.093085106383,248.579787234043,352.590425531915,68.0816103210566,34.4803012387085,9.20057490333144,6.96984047302749,1.87298853592626,1.31686697896245,G. Cold and mesic,G,G13
299,2.4,48.3,Boigneville,108.18085106383,123.747340425532,118.18085106383,273,178,203,221,231,230,495,189,210,64,64,64,301,295,295,479,474,475,595.093085106383,248.579787234043,352.590425531915,68.0816103210566,34.4803012387085,9.20057490333144,6.96984047302749,1.87298853592626,1.31686697896245,G. Cold and mesic,G,G13
300,2.4,48.3,Boigneville,104,123,117,334,272,304,239,244,230,614,179,367,51,52,52,364,362,371,396,394,398,957,396,538,68.2410932494991,32.0364264592781,9.82758634914269,6.76639338277872,1.96149428946705,1.34877898478207,G. Cold and mesic,G,G13
301,2.4,48.3,Boigneville,104,123,117,334,272,304,239,244,230,614,179,367,51,52,52,364,362,371,396,394,398,957,396,538,68.2410932494991,32.0364264592781,9.82758634914269,6.76639338277872,1.96149428946705,1.34877898478207,G. Cold and mesic,G,G13
302,2.4,48.3,Boigneville,130,140,136,251,163,182,329,320,334,451,139,156,65,69,70,177,198,158,494,482,508,567,202,241,51.5764377583032,24.9579332012439,10.4666668577227,6.91033849140439,1.98764371233939,1.40225928620634,J. Cool temperate and moist,J,J5
303,2.4,48.3,Boigneville,130,140,136,251,163,182,329,320,334,451,139,156,65,69,70,177,198,158,494,482,508,567,202,241,51.5764377583032,24.9579332012439,10.4666668577227,6.91033849140439,1.98764371233939,1.40225928620634,J. Cool temperate and moist,J,J5
304,2.4,48.3,Boigneville,109.240932642487,122.277202072539,119.018134715026,260.233160621762,173.19689119171,192.448186528497,277.10103626943,294.715025906736,296.409326424871,515.461139896373,153.025906735751,234.186528497409,56.5310880829016,58.8160621761658,58.9248704663213,182.155440414508,187.914507772021,167.883419689119,468.220207253886,444.873056994819,463.155440414508,580.056994818653,178.323834196891,278.09585492228,53.3402308037226,26.0444746612829,9.43160937690101,6.93560602819163,1.86408048480664,1.36111182682831,J. Cool temperate and moist,J,J5
305,2.4,48.3,Boigneville,109.240932642487,122.277202072539,119.018134715026,260.233160621762,173.19689119171,192.448186528497,277.10103626943,294.715025906736,296.409326424871,515.461139896373,153.025906735751,234.186528497409,56.5310880829016,58.8160621761658,58.9248704663213,182.155440414508,187.914507772021,167.883419689119,468.220207253886,444.873056994819,463.155440414508,580.056994818653,178.323834196891,278.09585492228,53.3402308037226,26.0444746612829,9.43160937690101,6.93560602819163,1.86408048480664,1.36111182682831,J. Cool temperate and moist,J,J5
306,2.4,48.3,Boigneville,126,139,131,294,182,200,229,250,245,662,146,231,62,64,63,213,225,205,558,526,550,426,132,218,56.6112078633802,26.9719576339,10.3160921219822,6.56245330518387,2.00057474564461,1.39259042347922,H. Cool temperate and dry,H,H9
307,2.4,48.3,Boigneville,126,139,131,294,182,200,229,250,245,662,146,231,62,64,63,213,225,205,558,526,550,426,132,218,56.6112078633802,26.9719576339,10.3160921219822,6.56245330518387,2.00057474564461,1.39259042347922,H. Cool temperate and dry,H,H9
308,2.4,48.3,Boigneville,126,141,136,303,166,210,223,241,233,546,226,312,65,66,66,282,279,275,495,480,492,419,147,229,77.877587834994,37.6815127964461,8.86752890247381,6.75465123095368,1.8586207189351,1.27397373748447,G. Cold and mesic,G,G13
309,2.4,48.3,Boigneville,126,141,136,303,166,210,223,241,233,546,226,312,65,66,66,282,279,275,495,480,492,419,147,229,77.877587834994,37.6815127964461,8.86752890247381,6.75465123095368,1.8586207189351,1.27397373748447,G. Cold and mesic,G,G13
310,2.4,48.3,Boigneville,129,142,134,240,175,189,289,295,303,449,146,160,69,72,73,255,267,242,456,438,455,522,137,162,56.1005757440781,26.2576124790375,10.9129312618625,6.8993364401994,2.04310348469379,1.42936824653754,J. Cool temperate and moist,J,J5
